W9PGPQOY,0,Q47488659
W9PGPQOY,1,Q214519
W9PGPQOY,2,Q3024240
D42JBMD8,0,Q47488659
IH5UNH9O,0,Q47488659
IH5UNH9O,2,Q672593
IH5UNH9O,4,Q6138323
IH5UNH9O,5,Q740752
L3OEYH0N,0,Q47530375
L3OEYH0N,2,Q3024240
98O7WGT8,0,Q47530375
98O7WGT8,2,Q3024240
TPFF9ALN,0,Q53869933
TPFF9ALN,1,Q31629
9VKNHW8P,0,Q53945096
UAMJZHK2,0,Q53945096
UAMJZHK2,1,Q27020041
B2MK0LTV,0,Q53945096
Z72HPE1Z,0,Q54074585
Z72HPE1Z,1,Q3624078
QD9J3BXU,0,Q54086790
T0R38W14,0,Q54086790
T0R38W14,1,Q2996394
BCFVZVE9,0,Q54231557
BCFVZVE9,3,Q8928
WGI0L8RD,0,Q54231557
WGI0L8RD,3,Q8928
DO8EKFB0,0,Q54231557
DO8EKFB0,3,Q8928
DVJ1H0HT,0,Q54231557
DVJ1H0HT,3,Q8928
H30B7IRI,0,Q54231557
H30B7IRI,3,Q8928
3G7XT7YT,0,Q54231557
LEGZ4DUC,0,Q54231557
1D0TLL3P,0,Q54231557
UQKP054S,0,Q54231557
TNZDNQYK,0,Q54231557
YLMG5ZCS,0,Q54812340
YLMG5ZCS,1,Q20436354
591DP5GS,0,Q54812340
591DP5GS,1,Q5
591DP5GS,2,Q27020041
2M4SQWKL,0,Q488383
BRRZWONW,0,Q70208
V4SOXSUM,0,Q54935504
V4SOXSUM,1,Q15633587
V4SOXSUM,2,Q34770
7COGIODI,0,Q54935504
7COGIODI,1,Q502685
7COGIODI,2,Q5
VOQ3D4LL,0,Q54982412
VOQ3D4LL,1,Q5
FHB83N2B,0,Q55075651
0A1DUOG1,0,Q55075651
0A1DUOG1,2,Q215655
NXB3YV76,0,Q55075651
NXB3YV76,2,Q215655
Y8AYAQ6R,0,Q55075651
G3FN4FK2,0,Q55075651
W9X2JWBS,0,Q55075651
WJNI08R1,0,Q55075651
JJUBRKWM,0,Q55089312
0KDB98KK,0,Q55089312
4WN91IQN,0,Q1799794
4WN91IQN,4,Q17272482
Q5PLUD5S,0,Q82794
Q5PLUD5S,4,Q17272482
IJAH3TG1,0,Q55102916
IJAH3TG1,3,Q3624078
IJAH3TG1,4,Q5055981
AOAOY4MX,0,Q55190325
AOAOY4MX,1,Q3624078
IQ551MMP,0,Q55190325
DTIC9CA3,0,Q55237813
ENEHSGVR,0,Q55499415
UQWE30SY,0,Q55521176
46PAVW9O,0,Q3914
CHIWA4LT,0,Q3914
CICJLNQA,0,Q55511438
DPUA686B,0,Q55525180
DPUA686B,1,Q11173
FNXCRNCK,0,Q55557858
FNXCRNCK,3,Q5852411
AKAKES15,0,Q55557858
7CCKEYOK,0,Q55557858
7CCKEYOK,3,Q5852411
UORBJBBB,0,Q55558027
RQPDZTWI,0,Q55558027
RQPDZTWI,1,Q294414
ABKS4L9R,0,Q55558200
ABKS4L9R,2,Q5852411
AGCHY9JJ,0,Q55558200
UOU2QKQ6,0,Q55558200
H2EMNQ2R,0,Q55593624
H2EMNQ2R,2,Q5852411
H2EMNQ2R,3,Q6501447
YS86QOSL,0,Q55593624
YS86QOSL,2,Q5852411
YS86QOSL,3,Q6501447
VKQP19E7,0,Q55593624
VKQP19E7,2,Q5852411
VKQP19E7,3,Q6501447
KR20ZRJB,0,Q55655722
E5HCKNVL,0,Q55655722
0X5ZSZRZ,0,Q55659167
0X5ZSZRZ,3,Q166620
SNDBFVCU,0,Q55659167
SNDBFVCU,2,Q3624078
8MW8G5DM,0,Q55659167
WBRATKW3,0,Q55662548
QV9HSPZ3,0,Q55662548
BA4BUUOF,0,Q55662747
WYJ44SG9,0,Q55662747
0P5U2T0J,0,Q55687066
0P5U2T0J,1,Q55687066
V97L11RE,0,Q55771109
V97L11RE,1,Q55771109
YZPEH2QC,0,Q55789477
YZPEH2QC,2,Q930752
YZPEH2QC,3,Q7187
6FGUGZF9,0,Q55850593
A9XLIWDI,0,Q55850593
AHH0MVR7,0,Q2188189
MTXBIIPD,0,Q55850593
RW7XU951,0,Q55850593
NF20YC10,0,Q55850593
NF20YC10,2,Q234460
NF20YC10,3,Q188451
6K96Q7P4,0,Q55850593
6K96Q7P4,2,Q7366
6K96Q7P4,3,Q188451
OZ3S1X4X,0,Q55850593
OZ3S1X4X,2,Q746369
9Q75Y9OM,0,Q55850643
9Q75Y9OM,1,Q2990593
EW82B595,0,Q55850643
M1HZPATI,0,Q55850643
7ARWLUKK,0,Q55850643
3J3PWEXS,0,Q7184903
3J3PWEXS,1,Q188451
4MO5W71J,0,Q11028
4MO5W71J,1,Q188451
FORMSFMX,0,Q2188189
FORMSFMX,1,Q188451
ZOH9ZTS3,0,Q55850643
ZOH9ZTS3,1,Q188451
L1RES1FZ,0,Q55850643
L1RES1FZ,1,Q188451
47AJEHAJ,0,Q55873388
47AJEHAJ,3,Q18127
3SIEIJC2,0,Q482994
3SIEIJC2,2,Q5
AHYT4ONQ,0,Q55876909
UDPU8CYG,0,Q55876909
QZYN5XWY,0,Q55876909
QZYN5XWY,2,Q3624078
K5H8P0K2,0,Q1088552
K5H8P0K2,2,Q3624078
K5H8P0K2,3,Q30634609
2DD6GH2M,0,Q55876909
2DD6GH2M,2,Q3624078
SVCAHVUL,0,Q16970
SVCAHVUL,1,Q32880
SVCAHVUL,2,Q3624078
RR8OLA34,0,Q55915575
M965FDW4,0,Q55915575
M965FDW4,2,Q3331189
ZG3FQ2S1,0,Q55936923
A0HAMVDU,0,Q55936923
A0HAMVDU,3,Q55936923
YH13KN3H,0,Q16889133
QIVFK254,0,Q55990535
AGX8N0IF,0,Q55990535
VCM6L129,0,Q55990535
UDWCNHDF,0,Q55990535
PZSUKPKO,0,Q55990535
JJ6U0PRW,0,Q55990535
PDIDYGXO,0,Q55990535
PDIDYGXO,1,Q55990535
BAVVSUME,0,Q55990535
TGZJP8Q5,0,Q55990535
PKVQ8AVY,0,Q63209072
PKVQ8AVY,2,Q215655
RX9QAR7S,0,Q63354873
RX9QAR7S,1,Q3679744
RX9QAR7S,2,Q41791782
4Q9J8VKK,0,Q63354873
4Q9J8VKK,1,Q3679744
4Q9J8VKK,2,Q41791782
V1ZXK1J1,0,Q63440326
V1ZXK1J1,3,Q13414761
RL3I6HWG,0,Q63440326
RL3I6HWG,3,Q13414761
LGIVQ55C,0,Q55659167
OO4IM8C1,0,Q13357858
OO4IM8C1,1,Q22936940
OO4IM8C1,2,Q31629
7UCAN3A5,0,Q1190554
IMPGZOEY,0,Q7725310
ZLJ31FHG,0,Q386724
5DSZ5UO7,0,Q63952888
5DSZ5UO7,1,Q5
D9FCR22U,0,Q63952888
D9FCR22U,1,Q5
D9FCR22U,2,Q1107679
SRZ14434,0,Q63952888
SRZ14434,1,Q5
VUNTOO5F,0,Q488383
6PUOR93L,0,Q63998451
6PUOR93L,2,Q1047698
LJYBXBKE,0,Q15632617
B3RMHOK6,0,Q28020127
B3RMHOK6,2,Q12308941
410ATXT0,0,Q63998451
410ATXT0,3,Q5
C41VZW7W,0,Q2188189
PP52R7XW,0,Q2188189
PP52R7XW,1,Q5
CINFL84D,0,Q64495379
CINFL84D,2,Q3624078
00GX3RE0,0,Q64495379
0HZG8QGJ,0,Q64495379
0HZG8QGJ,2,Q7275
XLKJCZM8,0,Q64495379
XLKJCZM8,2,Q3624078
CBHBYQTF,0,Q64495379
J90TBD3I,0,Q64495379
TKQP6ATC,0,Q64495379
YJFE479R,0,Q64495379
DIXYOAAN,0,Q64578911
DIXYOAAN,2,Q3624078
97P31730,0,Q64578911
97P31730,2,Q3624078
RWEJTWBK,0,Q811979
WB19KYNC,0,Q64578911
WB19KYNC,1,Q5
WB19KYNC,2,Q3624078
739OA8CM,0,Q64578911
QG1NQG3K,0,Q64578911
N1R5OV3M,0,Q64682895
SDQACBPT,0,Q64682895
SDQACBPT,2,Q81935689
6RU141OK,0,Q64682895
CTC23TCK,0,Q60754876
WN4R162Q,0,Q60754876
7367LPQL,0,Q60754876
VIQBRYE9,0,Q60754876
VIQBRYE9,3,Q3624078
9XCLB3JY,0,Q60754876
SJXPSARF,0,Q60754876
DGCF1E0U,0,Q60754876
5H1E6OSH,0,Q61089180
5H1E6OSH,2,Q3331189
ST4DM2BA,0,Q61089180
ST4DM2BA,2,Q3331189
CMB4Y4NX,0,Q61089180
UXCRGTGB,0,Q61089180
UXCRGTGB,2,Q17272482
MU2ROSJ5,0,Q61089180
DSEXCG9P,0,Q61089180
DSEXCG9P,2,Q17272482
TS0L8WWM,0,Q1154710
TS0L8WWM,2,Q31629
9HASZ13W,0,Q61570090
E7CVQDEC,0,Q61663696
E7CVQDEC,1,Q7270
E7CVQDEC,2,Q1358919
E7CVQDEC,3,Q702842
7ZQB5C2O,0,Q61663696
7ZQB5C2O,1,Q51576574
7ZQB5C2O,2,Q1358919
7ZQB5C2O,3,Q702842
3C0T1FN8,0,Q61663696
3C0T1FN8,1,Q51576574
UB31FMFY,0,Q61663696
UB31FMFY,2,Q194166
NOTTBZZQ,0,Q61663696
NOTTBZZQ,2,Q194166
H3N8K7TE,0,Q61663696
H3N8K7TE,2,Q194166
NMRWATG8,0,Q61663696
NMRWATG8,2,Q194166
E5718AQL,0,Q61702557
G4ADU9J5,0,Q61702557
GAYZV9YP,0,Q61763799
GAYZV9YP,1,Q162620
GAYZV9YP,2,Q3624078
KJSPWOE8,0,Q61763799
0IZNMTJ4,0,Q61855877
0IZNMTJ4,1,Q61855877
0IZNMTJ4,2,Q24634210
XT4Y154T,0,Q61855877
XT4Y154T,1,Q61855877
XT4Y154T,2,Q24633474
C2VSESZD,0,Q61855877
C2VSESZD,1,Q61855877
C2VSESZD,2,Q24634210
XJP17WXO,0,Q61980413
YSJD52LT,0,Q99527517
CRI7FPWA,0,Q10929058
T5Z9035H,0,Q10929058
95KCX3C6,0,Q3918
3C16M9YY,0,Q62078547
H0694TJ6,0,Q62078547
O4XRSGK9,0,Q3918
OLFHAVI2,0,Q62078547
VCH2PPTO,0,Q62078547
VCH2PPTO,2,Q3624078
Q2C5LP61,0,Q62391930
Q2C5LP61,3,Q5
P2Y6MXKS,0,Q62391930
P2Y6MXKS,3,Q5
DRWBDA1Q,0,Q62391930
DRWBDA1Q,3,Q5
YOR2PHFV,0,Q16887380
YOR2PHFV,1,Q58863414
YOR2PHFV,2,Q5
YOR2PHFV,3,Q5
PMO07C1Y,0,Q62391930
PMO07C1Y,1,Q58863414
PMO07C1Y,2,Q5
PMO07C1Y,3,Q5
I0FJWCK5,0,Q62391930
I0FJWCK5,1,Q3624078
I0FJWCK5,2,Q62391930
9TO8XGUY,0,Q62391930
9TO8XGUY,1,Q62391930
VCBG5LJZ,0,Q62391930
VCBG5LJZ,1,Q62391930
VCBG5LJZ,2,Q62391930
KFGKCXKR,0,Q62391930
KFGKCXKR,1,Q62391930
KFGKCXKR,2,Q62391930
GIW08K4A,0,Q63084210
GIW08K4A,5,Q3624078
L4PDL0TB,0,Q63084210
L4PDL0TB,5,Q3624078
A1WH9TEL,0,Q63084210
A1WH9TEL,1,Q5
53HKAKKE,0,Q63099748
ZJ0IMUSI,0,Q63099748
6GO8EZ9B,0,Q63099748
6GO8EZ9B,1,Q3624078
OQRWDDDW,0,Q63099748
OQRWDDDW,1,Q3624078
IWTPRSY4,0,Q63100559
6X1KHS5W,0,Q63100559
3ZBQZT3L,0,Q63100559
J4AB5DZX,0,Q63100559
JB7OVYJ1,0,Q63100559
JB7OVYJ1,1,Q9430
CR0EQ45C,0,Q2547976
CR0EQ45C,1,Q9430
CR0EQ45C,3,Q756721
16CC6WDX,0,Q63100559
16CC6WDX,1,Q9430
16CC6WDX,3,Q756721
YAY9PVS6,0,Q63100584
YAY9PVS6,1,Q9430
PV11AMCY,0,Q63100584
PV11AMCY,1,Q9430
O5VOC3UZ,0,Q63100584
O5VOC3UZ,1,Q9430
2BJVM0EU,0,Q63100584
2BJVM0EU,1,Q9430
V9KB4EEU,0,Q63100584
L3PZQKUZ,0,Q63100584
97E9AW4Y,0,Q63100584
UN4UZGXJ,0,Q63100595
UN4UZGXJ,1,Q9430
D3050N9A,0,Q3306242
D3050N9A,1,Q9430
6PIAT7TH,0,Q63100595
6PIAT7TH,1,Q9430
ADTTQATC,0,Q3306242
ADTTQATC,1,Q9430
C2KLUUL6,0,Q63100595
K2A5TK59,0,Q63100601
K2A5TK59,6,Q9430
A6URRCC8,0,Q63100601
A6URRCC8,4,Q756721
A6URRCC8,6,Q9430
7VUKX07C,0,Q2547976
7VUKX07C,6,Q9430
WVHACCUG,0,Q3306242
WVHACCUG,2,Q9430
LSKOMTQL,0,Q3306242
RKBHVK5K,0,Q63141557
0P4Y07PN,0,Q63141557
0P4Y07PN,1,Q59825643
0P4Y07PN,2,Q5
3KZO6TWV,0,Q63141557
3KZO6TWV,2,Q5
01ZJH3QE,0,Q65096167
01ZJH3QE,2,Q3624078
IR9GKJQY,0,Q65096167
IR9GKJQY,1,Q14750991
IR9GKJQY,2,Q3624078
BQZE2JX8,0,Q65096167
3W8TB2F1,0,Q65096167
3W8TB2F1,2,Q5
7AD79EQW,0,Q65558424
8V8IQBKA,0,Q65558424
8V8IQBKA,1,Q3624078
11WF6M3G,0,Q10354598
11WF6M3G,1,Q3624078
T2TFNEZ4,0,Q65963104
T2TFNEZ4,2,Q1971694
6FW5EKOB,0,Q65963104
6FW5EKOB,1,Q7889
94JKOSXX,0,Q65963104
94JKOSXX,2,Q659563
LEVBC4JH,0,Q7889
IQ5RRHMN,0,Q66088335
OR6UQ31Q,0,Q66088335
OR6UQ31Q,2,Q3624078
DILLWD6W,0,Q16510064
DILLWD6W,1,Q22936940
DILLWD6W,2,Q16510064
DILLWD6W,4,Q16510064
DILLWD6W,5,Q31629
ARXKUFAI,0,Q16510064
WFK2DIVP,0,Q16510064
2GODS7JH,0,Q57733494
2GODS7JH,1,Q31629
2GODS7JH,4,Q3624078
2GODS7JH,5,Q22936940
84O4P2R0,0,Q66521853
NVQ7OJKO,0,Q66521853
01VFNPOS,0,Q523
01VFNPOS,4,Q8928
QWRPUM09,0,Q66619666
7N6N64HC,0,Q66619666
I8E1167O,0,Q66619666
I11C4ERX,0,Q66619666
NR6TGTEP,0,Q66619666
E2SVY1OA,0,Q66619666
BGZFV5CD,0,Q66619666
UP08M2NR,0,Q66619666
4IXJV159,0,Q66619666
VBQ9DZW2,0,Q66619666
ALF8SYQT,0,Q66619666
97O6C61Z,0,Q66619666
RZORE6H4,0,Q66619666
ICT6LCA2,0,Q66619774
ICT6LCA2,3,Q8928
1ZYKSR3T,0,Q6999
1ZYKSR3T,3,Q8928
BLVOBG6D,0,Q66619774
ZY41B598,0,Q523
18TJB521,0,Q66619774
4MW2CAG9,0,Q210272
VX5IRV76,0,Q66626342
VX5IRV76,2,Q30634609
VCUWIA4K,0,Q66715801
7BXK7TIS,0,Q28640
3J2A1REB,0,Q66747126
ONL0XHIB,0,Q56855534
ONL0XHIB,2,Q17537576
14TFOPU3,0,Q56855534
14TFOPU3,3,Q5
64WKTASM,0,Q56855534
64WKTASM,3,Q5
EJXNV1Z5,0,Q56855534
EJXNV1Z5,1,Q183039
EJXNV1Z5,2,Q559618
EDP438LL,0,Q56855534
EDP438LL,1,Q56855534
EDP438LL,2,Q1004
EDP438LL,3,Q56855534
6EZU0IQ3,0,Q56855534
6EZU0IQ3,1,Q56855534
6EZU0IQ3,2,Q1004
6EZU0IQ3,3,Q56855534
E77DGGM5,0,Q56855534
E77DGGM5,1,Q56855534
E77DGGM5,2,Q1004
E77DGGM5,3,Q56855534
IEI14MA3,0,Q56855534
67F1D3SA,0,Q56884562
67F1D3SA,1,Q5
JR88HGQT,0,Q57083319
JR88HGQT,2,Q47537235
E0K9B7HO,0,Q57083319
E0K9B7HO,2,Q15238535
WXDXET66,0,Q57083319
WXDXET66,2,Q47537235
CFLXRPIM,0,Q57083319
CFLXRPIM,2,Q15238535
B43KREO1,0,Q57083319
B43KREO1,2,Q47537235
UQ08GT8D,0,Q57285129
8UX2R0Q3,0,Q57305027
8UX2R0Q3,2,Q15259995
8UX2R0Q3,3,Q11422536
8UX2R0Q3,4,Q31629
79YHWQJK,0,Q57305027
79YHWQJK,2,Q15259995
79YHWQJK,3,Q11422536
79YHWQJK,4,Q31629
OPP4FSPE,0,Q57314035
OPP4FSPE,4,Q3624078
6HATAO3S,0,Q57315116
6HATAO3S,2,Q3624078
6HATAO3S,4,Q15634554
EESTQBZQ,0,Q57733494
EESTQBZQ,2,Q13406554
EESTQBZQ,3,Q5
EESTQBZQ,4,Q1076486
KKJHIKCW,0,Q57733494
KKJHIKCW,2,Q57733494
KKJHIKCW,3,Q5
KKJHIKCW,4,Q1076486
2S72D3R9,0,Q57733494
2S72D3R9,5,Q22936940
FXVXOY86,0,Q57733494
FXVXOY86,2,Q5
FXVXOY86,3,Q31629
WSYUAYA0,0,Q57733494
WSYUAYA0,2,Q5
WSYUAYA0,3,Q31629
46QK8T25,0,Q57733494
46QK8T25,2,Q5
46QK8T25,3,Q31629
RIE6WBLA,0,Q57733494
RIE6WBLA,2,Q5
RIE6WBLA,3,Q31629
LKMG0VA8,0,Q57812611
LKMG0VA8,2,Q290
PUDA55BD,0,Q57812611
NJC5HU3E,0,Q729
06E8WRYV,0,Q57980469
06E8WRYV,1,Q5
06E8WRYV,3,Q20162172
06E8WRYV,4,Q5
9CZVJ6HZ,0,Q57980469
9CZVJ6HZ,1,Q5
9CZVJ6HZ,3,Q20162172
9CZVJ6HZ,4,Q5
Q4DSXXMW,0,Q57980469
Q4DSXXMW,1,Q5
Q4DSXXMW,2,Q11396960
Q4DSXXMW,3,Q5
Q4DSXXMW,4,Q5
IFKE4ZRD,0,Q57980469
IFKE4ZRD,3,Q5
IFKE4ZRD,5,Q5
IFKE4ZRD,6,Q5
B3TQETGQ,0,Q58339518
B3TQETGQ,1,Q13005188
IN16PSMO,0,Q58339518
IN16PSMO,1,Q13005188
VNO69URS,0,Q58339518
VNO69URS,1,Q13005188
SPXUIBX8,0,Q58339518
T5B3J5KO,0,Q486972
8A90IP40,0,Q58339518
R4C7JCY8,0,Q56061
94SPOXB0,0,Q58339518
3QW9JBYE,0,Q58480509
3QW9JBYE,1,Q5
J9P8BD8F,0,Q33506
J9P8BD8F,3,Q179164
VY9I7GY2,0,Q58840819
VY9I7GY2,1,Q2312410
V60V9VCN,0,Q58840819
V60V9VCN,1,Q2312410
V60V9VCN,2,Q3624078
BRSE7AML,0,Q58840819
BRSE7AML,1,Q2312410
PWT30EW8,0,Q1194951
242PKU7P,0,Q58840819
95MLZ8VL,0,Q58840819
95MLZ8VL,2,Q58973026
GNZ37DHX,0,Q58841125
GNZ37DHX,3,Q3624078
GNZ37DHX,4,Q1744559
XR1CP5MU,0,Q58841125
XR1CP5MU,1,Q4830453
XR1CP5MU,2,Q2312410
2OS6HDZ7,0,Q58863414
NUID604B,0,Q58863414
NUID604B,1,Q3624078
NROSHIP3,0,Q58863414
5BEY9DAJ,0,Q21162272
5BEY9DAJ,1,Q3624078
ZW7I2FU6,0,Q58863414
ZW7I2FU6,2,Q58863414
4A0NW5SZ,0,Q58863414
4A0NW5SZ,2,Q58863414
IHCUETC6,0,Q58863414
IHCUETC6,2,Q58863414
NPGA787P,0,Q58863414
NPGA787P,2,Q58863414
KZTD2NSI,0,Q58863414
KZTD2NSI,2,Q58863414
UVFDBD26,0,Q58863414
UVFDBD26,2,Q58863414
7H8B6M9B,0,Q16686448
7H8B6M9B,2,Q58863414
KSGDNI3S,0,Q58911074
Z41KODLF,0,Q58973026
SON0L0H4,0,Q35120
SON0L0H4,1,Q2312410
K2O8TCI6,0,Q59134440
K2O8TCI6,1,Q2312410
K2O8TCI6,2,Q3624078
VV792DG4,0,Q59134440
5VV23GBG,0,Q63241860
IIYZ6923,0,Q35120
85E42NG2,0,Q99527517
LXDAO6IL,0,Q59854802
LXDAO6IL,1,Q59864470
ZOYFVJ98,0,Q59854802
ZOYFVJ98,1,Q59864470
30SMAXX6,0,Q59854802
AL0YF6RI,0,Q59854802
AL0YF6RI,1,Q18127
PBUWF8OV,0,Q3778211
G19ALY5T,0,Q59861107
G19ALY5T,3,Q3624078
MMHEUGWQ,0,Q488383
MMHEUGWQ,1,Q5
LK6N9NF1,0,Q60030240
LK6N9NF1,1,Q18127
38FRCAGR,0,Q60147807
FCOBEDZ2,0,Q60147807
TOMEH06L,0,Q60147807
JFVQMM5Y,0,Q60153785
JFVQMM5Y,2,Q188451
8UTDCLYE,0,Q16889133
8UTDCLYE,1,Q7889
8UTDCLYE,2,Q188451
SY72I592,0,Q60176300
WINAF821,0,Q60176300
WINAF821,2,Q3624078
B650XXNI,0,Q60442637
KFLYXCXW,0,Q67015883
KFLYXCXW,2,Q14860489
FDMT6YM1,0,Q67015883
FDMT6YM1,2,Q14860489
BYQAJB2G,0,Q67015883
BYQAJB2G,2,Q14860489
E6921WDA,0,Q67015883
E6921WDA,2,Q99527517
V28X6YG8,0,Q67015883
V28X6YG8,2,Q14860489
C936UJHB,0,Q79529
C936UJHB,2,Q14860489
LQ7LOPN2,0,Q67015883
OFQMGBJC,0,Q67101749
YIYHGXE9,0,Q67101749
D52ZQGVE,0,Q67101749
D1KBFTTW,0,Q7930989
P2A2N4RU,0,Q15642541
P2A2N4RU,2,Q17272482
HL3WCWOQ,0,Q7930989
HL3WCWOQ,2,Q3624078
X5NELVWX,0,Q67201574
V5RVIWAY,0,Q67201574
V5RVIWAY,2,Q5
7TROKYNA,0,Q67201586
7TROKYNA,1,Q8928
HRCWQJ66,0,Q67201586
HRCWQJ66,1,Q8928
X45RXESE,0,Q318
NA6A1A7E,0,Q67201586
OJ08UX38,0,Q318
OJ08UX38,4,Q5
80FDHO0R,0,Q523
6I3NGS6J,0,Q595871
BSM055JT,0,Q67206691
BSM055JT,2,Q8928
LH4VG1XM,0,Q67206691
LH4VG1XM,2,Q8928
NKQYVCVM,0,Q67206691
NKQYVCVM,2,Q8928
ISZ08BGU,0,Q67206691
ISZ08BGU,2,Q8928
5XAZMVGG,0,Q67206691
5XAZMVGG,2,Q8928
ZWMVFLFC,0,Q523
4NI7XFTK,0,Q67206691
1AN1ZZQL,0,Q523
UK2GFNJY,0,Q523
GWP5XDQZ,0,Q523
MIUUM1QI,0,Q523
XL89ZHRO,0,Q523
XL89ZHRO,2,Q44559
AMS2W1T1,0,Q523
559YB0RO,0,Q67206691
559YB0RO,2,Q5
T3KGOOCW,0,Q67206691
18XRYG9N,0,Q35120
FU1XZJZ3,0,Q249389
59FXLMHE,0,Q67206701
JOBON6YV,0,Q67206701
IKPYXCF2,0,Q67206701
AY1Z1OA4,0,Q67206701
9ADCMFH7,0,Q67206701
BVX4GLEE,0,Q67206701
42BKS5LP,0,Q67206701
GPK4JBZB,0,Q67206701
JNOSV1Y9,0,Q67206785
LPGQ8VU3,0,Q67206785
77TYTX4I,0,Q67206785
A2MOIUEY,0,Q67206785
A2MOIUEY,1,Q8928
9EGTCT1X,0,Q67206785
9EGTCT1X,1,Q8928
FARU4MQV,0,Q67206785
D9NQD8P3,0,Q67383935
LGPJAEFX,0,Q68295960
AHZOYDI2,0,Q327333
AHZOYDI2,2,Q3624078
IVPD1NH5,0,Q68618328
EJSEOU8W,0,Q69197847
JWACU4E8,0,Q69197847
1R7JYOUO,0,Q47574
O0KBQ4OU,0,Q69197847
RL8OKVEY,0,Q488383
RFHS89FT,0,Q99527517
UV1YPFNT,0,Q811701
27BGOKZ7,0,Q811701
NE81HYXV,0,Q71631512
NE81HYXV,2,Q5
0Q3HG42D,0,Q71631512
0Q3HG42D,1,Q483394
0Q3HG42D,2,Q5
7DPF2RZC,0,Q71631512
7DPF2RZC,2,Q5
75BILF0G,0,Q71631512
75BILF0G,1,Q483394
U6BCFFN6,0,Q71798532
U6BCFFN6,3,Q8928
35AVH2QI,0,Q71798532
35AVH2QI,3,Q8928
T09UG581,0,Q71798532
T09UG581,3,Q8928
JILT954R,0,Q71798532
JILT954R,3,Q8928
PT3HA9I2,0,Q71798532
GF0BPK55,0,Q71798788
JIVN6CP1,0,Q71965429
JIVN6CP1,2,Q8928
I8VEOHTX,0,Q71965429
I8VEOHTX,2,Q8928
MAFBGZ48,0,Q71965429
61RDKF3J,0,Q71965429
L2WQ1RA3,0,Q71965429
L2WQ1RA3,3,Q5
H6O7YIB0,0,Q71965638
EDPSKRNU,0,Q318
U7C5M23G,0,Q318
CYFOY844,0,Q71965638
8DNCHIHC,0,Q318
OWRGXBV7,0,Q72053617
OWRGXBV7,2,Q8928
6WSJCSOT,0,Q72053617
6WSJCSOT,2,Q8928
KK1E4SM6,0,Q72534536
3XUOM190,0,Q72534536
9PUDSJJS,0,Q6999
9PUDSJJS,2,Q8928
AHLUVKOP,0,Q6999
AHLUVKOP,2,Q8928
9BEKI3O1,0,Q72534536
9BEKI3O1,2,Q8928
OHWF3FHR,0,Q6999
OHWF3FHR,2,Q8928
5G74GH4D,0,Q72704237
KEP5Z3GM,0,Q72704237
52IX04AH,0,Q72704237
BCQ047G2,0,Q72704237
NDDVKVAL,0,Q72802508
NDDVKVAL,2,Q8928
O0N6WM2E,0,Q72802508
O0N6WM2E,2,Q8928
68RWTBWD,0,Q72802508
68RWTBWD,2,Q5
NE8DBBIV,0,Q72802508
NE8DBBIV,2,Q5
1VI66UTL,0,Q72802508
1VI66UTL,2,Q5
OD5CUABP,0,Q72802508
JCO3XIJO,0,Q72802508
32ZYYFJE,0,Q72802508
FY18JX8Q,0,Q72802508
B3KZLUHR,0,Q72802508
6VFVKKB4,0,Q72802508
1T14IWAA,0,Q72802508
VYXCMH8N,0,Q72802727
2IPVOABV,0,Q72802727
T2MTMRDK,0,Q72802727
QJO3SNR7,0,Q72802727
ETO9CEF1,0,Q72802727
N76S1YM5,0,Q72802727
436ZBVT0,0,Q6999
MQJPGIT8,0,Q72802977
5PUY71GK,0,Q72802977
BZBHU75X,0,Q72802977
AWWMHARR,0,Q72802977
RCMUP2YH,0,Q6999
4YESIAMV,0,Q72802977
6H7QTFCX,0,Q6999
CK8HVG7Q,0,Q72803170
PZHN8CAB,0,Q72803170
4EF0QHKD,0,Q72803170
BNL189AT,0,Q72803170
BNL189AT,1,Q8928
1GOCI1ZZ,0,Q72803170
1GOCI1ZZ,1,Q8928
X16ZVJ7U,0,Q72803170
X16ZVJ7U,1,Q8928
0M2E8Q7M,0,Q72803426
PPFQ8FFY,0,Q72803426
T4QSQ3BB,0,Q72803426
LH47QWKL,0,Q72803426
EO55EDYX,0,Q72803426
EO55EDYX,3,Q11276
EO55EDYX,4,Q8928
O553ME9L,0,Q72803426
4BMW7LCZ,0,Q72803426
G09X2SG4,0,Q72803622
R2R71C6M,0,Q72803622
91I5DUHH,0,Q72803622
8MNFPR7E,0,Q72803622
UE671QWT,0,Q72803622
UE671QWT,1,Q8928
VYD5CSG3,0,Q6999
VYD5CSG3,1,Q8928
FQF6VAUQ,0,Q523
FQF6VAUQ,1,Q8928
AL7VFB6L,0,Q523
AL7VFB6L,1,Q8928
A6X1MZCT,0,Q72803622
A6X1MZCT,1,Q8928
BRXBV6Q9,0,Q6999
BRXBV6Q9,1,Q8928
E89MQ17T,0,Q72803708
E89MQ17T,1,Q8928
CML7CU0C,0,Q72803708
CML7CU0C,1,Q8928
EKHTN08J,0,Q72803708
6V4ONVNX,0,Q72803708
QXTIGSK2,0,Q72803708
ID8JITS9,0,Q72803708
UU3SDE38,0,Q72996181
UU3SDE38,1,Q72996181
91O7O67L,0,Q72996181
1CS2NQUR,0,Q72996181
1CS2NQUR,1,Q72996181
1CS2NQUR,2,Q72996181
71I8Q63H,0,Q72996181
71I8Q63H,1,Q559618
HC31CAJB,0,Q72996181
